,file,shot_id,character,avg_confidence
100,5555360238519252381.mp4,522,Janine Malloy,0.7085345749114482
101,5555360238519252381.mp4,523,Stacey Branning,0.8088722913332171
102,5555360238519252381.mp4,527,Janine Malloy,0.8241231253102438
103,5555360238519252381.mp4,529,Janine Malloy,0.7299719546916409
104,5555360238519252381.mp4,531,Janine Malloy,0.8492657385238556
105,5555360238519252381.mp4,536,Ryan Malloy,0.7125331331819259
106,5555360238519252381.mp4,555,Ryan Malloy,0.7319007554251923
107,5555360238519252381.mp4,556,Ryan Malloy,0.710421495902144
108,5555360238519252381.mp4,560,Janine Malloy,0.7354324809172484
109,5555360238519252381.mp4,560,Ryan Malloy,0.7099144650396172
110,5555360238519252381.mp4,561,Stacey Branning,0.7490277419273672
111,5555360238519252381.mp4,561,Janine Malloy,0.7758113657278295
112,5555360238519252381.mp4,562,Janine Malloy,0.8270113302483281
113,5555360238519252381.mp4,570,Janine Malloy,0.8178717657375376
114,5555360238519252381.mp4,578,Janine Malloy,0.7301212539689005
115,5555360238519252381.mp4,580,Janine Malloy,0.802791569909975
116,5555360238519252381.mp4,581,Stacey Branning,0.7702194999787287
117,5555360238519252381.mp4,582,Janine Malloy,0.7901894985943241
118,5555360238519252381.mp4,583,Stacey Branning,0.7331471520050474
119,5555360238519252381.mp4,585,Stacey Branning,0.7169844720745029
120,5555360238519252381.mp4,593,Stacey Branning,0.7373469973450141
121,5555360238519252381.mp4,594,Janine Malloy,0.7808090078127692
122,5555360238519252381.mp4,598,Stacey Branning,0.7264557264036496
123,5555360238519252381.mp4,602,Stacey Branning,0.7100973746877071
124,5555360238519252381.mp4,650,Janine Malloy,0.7625037761091481
125,5555360238519252381.mp4,651,Janine Malloy,0.7619401724130921
126,5555360238519252381.mp4,729,Ryan Malloy,0.882510384870155
127,5555360238519252381.mp4,731,Ryan Malloy,0.8662707514157533
128,5555360238519252381.mp4,733,Ryan Malloy,0.7169738720985738
129,5555360238519252381.mp4,739,Janine Malloy,0.7477226003326075
130,5555360238519252381.mp4,741,Ryan Malloy,0.8693832772514533
131,5555360238519252381.mp4,742,Ryan Malloy,0.8631819429749369
132,5555360238519252381.mp4,743,Ryan Malloy,0.8580743155017213
133,5555360238519252381.mp4,744,Ryan Malloy,0.7346880199705302
134,5555360238519252381.mp4,756,Stacey Branning,0.806098934796232
135,5555360238519252381.mp4,803,Janine Malloy,0.7010909243638227
136,5555360238519252381.mp4,822,Stacey Branning,0.7573989425443763
137,5555360238519252381.mp4,827,Stacey Branning,0.7634709230466686
138,5555360238519252381.mp4,829,Stacey Branning,0.7104434593421511
139,5555360238519252381.mp4,841,Stacey Branning,0.7254026186245932
140,5555360238519252381.mp4,851,Janine Malloy,0.7552790985040756
141,5555360238519252381.mp4,852,Janine Malloy,0.7015539884301728
142,5555360238519252381.mp4,865,Stacey Branning,0.7123357307464605
143,5555360238519252381.mp4,868,Stacey Branning,0.7182960513754195
144,5555360238519252381.mp4,868,Ryan Malloy,0.7147642060393524
145,5555360238519252381.mp4,871,Ryan Malloy,0.7295705062760922
146,5555360238519252381.mp4,873,Stacey Branning,0.7748796979432248
147,5555360238519252381.mp4,875,Stacey Branning,0.7355028880547904
148,5555360238519252381.mp4,876,Stacey Branning,0.7106228520083605
149,5555360238519252381.mp4,877,Ryan Malloy,0.828425187330465
150,5555360238519252381.mp4,880,Ryan Malloy,0.8065080384243651
151,5555360238519252381.mp4,889,Ryan Malloy,0.8529678948282413
152,5555360238519252381.mp4,891,Ryan Malloy,0.8223235508240375
153,5555360238519252381.mp4,899,Ryan Malloy,0.8522702812382283
154,5555360238519252381.mp4,901,Ryan Malloy,0.8180272168401236
155,5555360238519252381.mp4,903,Ryan Malloy,0.8353406577147107
156,5555360238519252381.mp4,905,Ryan Malloy,0.8469271877141519
157,5555360238519252381.mp4,907,Ryan Malloy,0.8362983745188344
158,5555360238519252381.mp4,909,Ryan Malloy,0.8177826111771536
159,5555360238519252381.mp4,911,Ryan Malloy,0.8421751466346745
160,5555360238519252381.mp4,912,Ryan Malloy,0.8763819980089709
161,5555360238519252381.mp4,914,Ryan Malloy,0.8816723250369745
162,5555360238519252381.mp4,914,Stacey Branning,0.8028855767188025
163,5555360238519252381.mp4,916,Ryan Malloy,0.8602869899209382
164,5555360238519252381.mp4,919,Ryan Malloy,0.8544994837466512
165,5555360238519252381.mp4,921,Ryan Malloy,0.8329546001384694
166,5555360238519252381.mp4,924,Ryan Malloy,0.7382495631971863
167,5555360238519252381.mp4,926,Ryan Malloy,0.8735961949623379
168,5555360238519252381.mp4,927,Ryan Malloy,0.7772172050510752
169,5555360238519252381.mp4,929,Ryan Malloy,0.8580154617352207
170,5555360238519252381.mp4,965,Stacey Branning,0.8129234922051466
171,5555360238519252381.mp4,989,Stacey Branning,0.7660559990047924
172,5555360238519252381.mp4,997,Ryan Malloy,0.8306556696700245
173,5555360238519252381.mp4,999,Ryan Malloy,0.8679430371229838
174,5555360238519252381.mp4,1001,Ryan Malloy,0.8030827422001192
175,5555360238519252381.mp4,1002,Ryan Malloy,0.8516009707335361
176,5555360238519252381.mp4,1008,Stacey Branning,0.7236375666148418
177,5555360238519252381.mp4,1016,Stacey Branning,0.7591927674655721
178,5555360238519252381.mp4,1017,Stacey Branning,0.7787861916147991
179,5555360238519252381.mp4,1019,Stacey Branning,0.8055745193821977
180,5555360238519252381.mp4,1022,Stacey Branning,0.7337535641973322
181,5555360238519252381.mp4,1025,Stacey Branning,0.7966662860752842
182,5555360238519252381.mp4,1027,Stacey Branning,0.7774588786228833
183,5555360238519252381.mp4,1029,Stacey Branning,0.8032578461446261
184,5555360238519252381.mp4,1033,Stacey Branning,0.8348786033684322
185,5555360238519252381.mp4,1043,Stacey Branning,0.7732871601518466
186,5555360238519252381.mp4,1045,Stacey Branning,0.7537154400125531
187,5555360238519252381.mp4,1057,Stacey Branning,0.7298743325755741
188,5555360238519252381.mp4,1071,Stacey Branning,0.7441297389855848
189,5555360238519252381.mp4,1116,Ryan Malloy,0.8014030949695055
190,5555360238519252381.mp4,1187,Ryan Malloy,0.7280196020149019
191,5555360238519252381.mp4,1298,Ryan Malloy,0.7787185518025
192,5555360238519252381.mp4,1301,Ryan Malloy,0.8405114425430367
193,5555360238519252381.mp4,1302,Ryan Malloy,0.8152649319142514
194,5555360238519252381.mp4,1307,Ryan Malloy,0.7343542708887596
195,5555360238519252381.mp4,1439,Ryan Malloy,0.8428234959095943
196,5555360238519252381.mp4,1441,Ryan Malloy,0.8355971282400266
197,5555360238519252381.mp4,1443,Ryan Malloy,0.8347163825778934
198,5555360238519252381.mp4,1445,Ryan Malloy,0.8253689793606045
199,5555360238519252381.mp4,1447,Ryan Malloy,0.8427882804841796
200,5555360238519252381.mp4,1449,Ryan Malloy,0.8412313053499968
201,5555360238519252381.mp4,1451,Ryan Malloy,0.8088003433714154
202,5555360238519252381.mp4,1453,Ryan Malloy,0.8523871560306129
203,5555360238519252381.mp4,1455,Ryan Malloy,0.8508608259832903
204,5555360238519252381.mp4,1457,Ryan Malloy,0.8468907203342166
205,5555360238519252381.mp4,1460,Ryan Malloy,0.7416193763670681
206,5555360238519252381.mp4,1470,Ryan Malloy,0.7839661911174766
207,5555360238519252381.mp4,1473,Ryan Malloy,0.8746117299774013
208,5555360238519252381.mp4,1475,Ryan Malloy,0.8024267332425525
209,5555360238519252381.mp4,1479,Ryan Malloy,0.8097234869178884
210,5555360238519252381.mp4,1486,Ryan Malloy,0.8063825679023369
211,5555360238519252381.mp4,1488,Ryan Malloy,0.8436056909653336
212,5555360238519252381.mp4,1636,Ryan Malloy,0.789426957375372
213,5555360238519252381.mp4,1637,Ryan Malloy,0.7785053072743137
214,5555360238519252381.mp4,1638,Ryan Malloy,0.7457294873140661
215,5555360238519252381.mp4,1639,Ryan Malloy,0.7974777488345086
216,5555360238519252381.mp4,1641,Ryan Malloy,0.807307703148648
217,5555360238519252381.mp4,1644,Ryan Malloy,0.7084752687801384
218,5555360238519252381.mp4,1646,Ryan Malloy,0.8496366537268716
219,5555360238519252381.mp4,1647,Ryan Malloy,0.7796470565670902
220,5555360238519252381.mp4,1649,Ryan Malloy,0.9102204108843341
221,5555360238519252381.mp4,1651,Ryan Malloy,0.8739593297781055
222,5555360238519252381.mp4,1653,Ryan Malloy,0.8830719111814395
223,5555360238519252381.mp4,1655,Ryan Malloy,0.8273494117119129
224,5555360238519252381.mp4,1657,Ryan Malloy,0.8857664211336059
225,5555360238519252381.mp4,1659,Ryan Malloy,0.8232141777928579
226,5555360238519252381.mp4,1660,Janine Malloy,0.7155904112616882
227,5555360238519252381.mp4,1661,Ryan Malloy,0.8829421862689434
228,5555360238519252381.mp4,1663,Ryan Malloy,0.8637624702470829
229,5555360238519252381.mp4,1670,Ryan Malloy,0.8858998653003891
230,5555360238519252381.mp4,1672,Ryan Malloy,0.8197177243117083
231,5555360238519252381.mp4,1673,Ryan Malloy,0.8902603121946066
232,5555360238519252381.mp4,1678,Ryan Malloy,0.8559928720991113
233,5555360238519252381.mp4,1680,Ryan Malloy,0.893633597789699
234,5555360238519252381.mp4,1684,Ryan Malloy,0.9105184482426871
235,5531550228324592939.mp4,13,Ryan Malloy,0.7163638043593206
236,5531550228324592939.mp4,21,Ryan Malloy,0.7188352811819186
237,5531550228324592939.mp4,28,Janine Malloy,0.7211227651164202
238,5531550228324592939.mp4,29,Janine Malloy,0.7486895005402113
239,5531550228324592939.mp4,36,Janine Malloy,0.7936698362523293
240,5531550228324592939.mp4,38,Janine Malloy,0.7702341212095136
241,5531550228324592939.mp4,40,Janine Malloy,0.7859619669543026
242,5531550228324592939.mp4,44,Janine Malloy,0.8456219013882014
243,5531550228324592939.mp4,61,Ryan Malloy,0.8241202804067093
244,5531550228324592939.mp4,63,Ryan Malloy,0.8308831917054146
245,5531550228324592939.mp4,65,Ryan Malloy,0.8685467073925728
246,5531550228324592939.mp4,66,Ryan Malloy,0.9259713493673866
247,5531550228324592939.mp4,68,Ryan Malloy,0.8941363779513192
248,5531550228324592939.mp4,85,Stacey Branning,0.7043848064124106
249,5531550228324592939.mp4,87,Stacey Branning,0.7258080102249805
250,5531550228324592939.mp4,95,Stacey Branning,0.7633708090068722
251,5531550228324592939.mp4,123,Ryan Malloy,0.7432227342436006
252,5531550228324592939.mp4,138,Ryan Malloy,0.787884998820552
253,5531550228324592939.mp4,139,Ryan Malloy,0.8155412049625449
254,5531550228324592939.mp4,140,Janine Malloy,0.8170957836231688
255,5531550228324592939.mp4,141,Ryan Malloy,0.8643737490317861
256,5531550228324592939.mp4,142,Janine Malloy,0.8328414034796258
257,5531550228324592939.mp4,143,Ryan Malloy,0.8736159352201754
258,5531550228324592939.mp4,144,Janine Malloy,0.8503052249337127
259,5531550228324592939.mp4,145,Ryan Malloy,0.8609649598019455
260,5531550228324592939.mp4,146,Janine Malloy,0.7883524410386243
261,5531550228324592939.mp4,147,Ryan Malloy,0.7791138712827846
262,5531550228324592939.mp4,148,Janine Malloy,0.8407120735540943
263,5531550228324592939.mp4,149,Ryan Malloy,0.8950185095848595
264,5531550228324592939.mp4,150,Janine Malloy,0.7861842359048472
265,5531550228324592939.mp4,151,Ryan Malloy,0.8942565004630985
266,5531550228324592939.mp4,152,Janine Malloy,0.756008107203363
267,5531550228324592939.mp4,155,Janine Malloy,0.8249298800412603
268,5531550228324592939.mp4,180,Stacey Branning,0.8096385029886778
269,5531550228324592939.mp4,183,Stacey Branning,0.7293186020637271
270,5531550228324592939.mp4,190,Stacey Branning,0.7605337597481898
271,5531550228324592939.mp4,192,Stacey Branning,0.7640170794091842
272,5531550228324592939.mp4,198,Stacey Branning,0.7434601203622503
273,5531550228324592939.mp4,200,Stacey Branning,0.7664630639178612
274,5531550228324592939.mp4,204,Ryan Malloy,0.7401336445108387
275,5531550228324592939.mp4,215,Ryan Malloy,0.7589263792429531
276,5531550228324592939.mp4,223,Ryan Malloy,0.7876157309464873
277,5531550228324592939.mp4,224,Stacey Branning,0.7353242850952775
278,5531550228324592939.mp4,226,Stacey Branning,0.7377542135479394
279,5531550228324592939.mp4,241,Ryan Malloy,0.7916512208555796
280,5531550228324592939.mp4,243,Ryan Malloy,0.8076700737607685
281,5531550228324592939.mp4,244,Ryan Malloy,0.7490131448268602
282,5531550228324592939.mp4,245,Stacey Branning,0.7396174551059255
283,5531550228324592939.mp4,250,Stacey Branning,0.7978319266030708
284,5531550228324592939.mp4,252,Stacey Branning,0.8287620415586487
285,5531550228324592939.mp4,254,Stacey Branning,0.8226620022502991
286,5531550228324592939.mp4,256,Stacey Branning,0.7818082202074066
287,5531550228324592939.mp4,260,Stacey Branning,0.7063256351973033
288,5531550228324592939.mp4,261,Stacey Branning,0.7609806016019487
289,5531550228324592939.mp4,263,Ryan Malloy,0.7147156111403405
290,5531550228324592939.mp4,264,Stacey Branning,0.7067090294267703
291,5531550228324592939.mp4,268,Ryan Malloy,0.8927838094764522
292,5531550228324592939.mp4,269,Janine Malloy,0.8237280960080159
293,5531550228324592939.mp4,270,Ryan Malloy,0.8687151197263643
294,5531550228324592939.mp4,274,Ryan Malloy,0.8258774998322975
295,5531550228324592939.mp4,274,Janine Malloy,0.7421688952278479
296,5531550228324592939.mp4,275,Ryan Malloy,0.8748656317113785
297,5531550228324592939.mp4,277,Ryan Malloy,0.8353504921036672
298,5531550228324592939.mp4,277,Janine Malloy,0.7286873715597542
299,5531550228324592939.mp4,278,Ryan Malloy,0.8967144521729501
300,5531550228324592939.mp4,279,Ryan Malloy,0.900064484677944
301,5531550228324592939.mp4,280,Ryan Malloy,0.7325137246935922
302,5531550228324592939.mp4,282,Janine Malloy,0.7824322523188969
303,5531550228324592939.mp4,283,Stacey Branning,0.7059597463067397
304,5531550228324592939.mp4,284,Ryan Malloy,0.9035215815496161
305,5531550228324592939.mp4,285,Janine Malloy,0.8402489373110618
306,5531550228324592939.mp4,286,Ryan Malloy,0.8150053359788089
307,5531550228324592939.mp4,289,Ryan Malloy,0.8277103869422155
308,5531550228324592939.mp4,295,Janine Malloy,0.8061192709567954
309,5531550228324592939.mp4,353,Ryan Malloy,0.7273748309947743
310,5531550228324592939.mp4,370,Janine Malloy,0.8374583711297964
311,5531550228324592939.mp4,372,Janine Malloy,0.7770176233336581
312,5531550228324592939.mp4,374,Janine Malloy,0.7786933579004829
313,5531550228324592939.mp4,383,Stacey Branning,0.7377305691858473
314,5531550228324592939.mp4,383,Ryan Malloy,0.7533136083048865
315,5531550228324592939.mp4,386,Ryan Malloy,0.7325944698834599
316,5531550228324592939.mp4,387,Stacey Branning,0.7458186658580499
317,5531550228324592939.mp4,393,Ryan Malloy,0.7149399407082009
318,5531550228324592939.mp4,401,Stacey Branning,0.74661616995725
319,5531550228324592939.mp4,403,Janine Malloy,0.8384774501380561
320,5531550228324592939.mp4,404,Janine Malloy,0.859754335670373
321,5531550228324592939.mp4,412,Janine Malloy,0.7764620735478321
322,5531550228324592939.mp4,413,Janine Malloy,0.9143710220338388
323,5531550228324592939.mp4,414,Janine Malloy,0.7913809030106764
324,5531550228324592939.mp4,435,Ryan Malloy,0.7286067841314248
325,5531550228324592939.mp4,447,Janine Malloy,0.726223424615351
326,5531550228324592939.mp4,447,Ryan Malloy,0.7177076771015254
327,5531550228324592939.mp4,448,Stacey Branning,0.7710084902389385
328,5531550228324592939.mp4,450,Stacey Branning,0.725939151592786
329,5531550228324592939.mp4,456,Stacey Branning,0.85414604483499
330,5531550228324592939.mp4,457,Janine Malloy,0.8585192387210742
331,5531550228324592939.mp4,458,Janine Malloy,0.8432665999184732
332,5531550228324592939.mp4,462,Janine Malloy,0.7441310747957174
333,5531550228324592939.mp4,463,Janine Malloy,0.8493898310288435
334,5531550228324592939.mp4,469,Stacey Branning,0.715323112691601
335,5531550228324592939.mp4,477,Janine Malloy,0.8108411020406279
336,5531550228324592939.mp4,480,Janine Malloy,0.7750711974770083
337,5531550228324592939.mp4,499,Ryan Malloy,0.713551513118449
338,5531550228324592939.mp4,505,Ryan Malloy,0.700133930086882
339,5531550228324592939.mp4,506,Janine Malloy,0.8559416899020147
340,5531550228324592939.mp4,509,Ryan Malloy,0.7115155301350535
341,5531550228324592939.mp4,512,Ryan Malloy,0.8251448085627003
342,5531550228324592939.mp4,515,Ryan Malloy,0.7495392157778777
343,5531550228324592939.mp4,516,Ryan Malloy,0.7952598652819634
344,5531550228324592939.mp4,517,Ryan Malloy,0.7219698902300843
345,5531550228324592939.mp4,518,Ryan Malloy,0.7340062042802069
346,5531550228324592939.mp4,519,Janine Malloy,0.8057174841272181
347,5531550228324592939.mp4,527,Janine Malloy,0.7519225225069763
348,5531550228324592939.mp4,535,Janine Malloy,0.760891513841203
349,5531550228324592939.mp4,540,Janine Malloy,0.7196549356364474
350,5531550228324592939.mp4,562,Ryan Malloy,0.7627469460243453
351,5531550228324592939.mp4,564,Ryan Malloy,0.8280918192373881
352,5531550228324592939.mp4,566,Ryan Malloy,0.9138391890538702
353,5531550228324592939.mp4,568,Ryan Malloy,0.7057849680363422
354,5531550228324592939.mp4,570,Ryan Malloy,0.8742144927180067
355,5531550228324592939.mp4,572,Ryan Malloy,0.8862216906189381
356,5531550228324592939.mp4,573,Ryan Malloy,0.8302951807379905
357,5531550228324592939.mp4,574,Ryan Malloy,0.8651300410639748
358,5531550228324592939.mp4,578,Ryan Malloy,0.854222094797751
359,5531550228324592939.mp4,585,Janine Malloy,0.804481868532123
360,5531550228324592939.mp4,591,Janine Malloy,0.7565638298707635
361,5531550228324592939.mp4,602,Stacey Branning,0.7555064025604599
362,5531550228324592939.mp4,608,Janine Malloy,0.700759886227145
363,5531550228324592939.mp4,609,Stacey Branning,0.7704575448589134
364,5531550228324592939.mp4,614,Stacey Branning,0.7986291215532567
365,5531550228324592939.mp4,618,Janine Malloy,0.7157204909308573
366,5531550228324592939.mp4,631,Stacey Branning,0.8346110225232558
367,5531550228324592939.mp4,654,Ryan Malloy,0.9028793528767787
368,5531550228324592939.mp4,656,Ryan Malloy,0.8773983606312326
369,5531550228324592939.mp4,658,Ryan Malloy,0.8743022602985558
370,5531550228324592939.mp4,668,Ryan Malloy,0.8233125816200091
371,5531550228324592939.mp4,688,Janine Malloy,0.7720547661013811
372,5531550228324592939.mp4,689,Stacey Branning,0.7524352886722545
373,5531550228324592939.mp4,691,Stacey Branning,0.7734539321890024
374,5531550228324592939.mp4,694,Ryan Malloy,0.8353177813941173
375,5531550228324592939.mp4,695,Ryan Malloy,0.8881482606169624
376,5531550228324592939.mp4,697,Ryan Malloy,0.836142420850739
377,5531550228324592939.mp4,698,Ryan Malloy,0.8464746721118199
378,5531550228324592939.mp4,700,Ryan Malloy,0.8611434911870837
379,5531550228324592939.mp4,702,Stacey Branning,0.7747386821111991
380,5531550228324592939.mp4,703,Janine Malloy,0.8140858203053738
381,5531550228324592939.mp4,705,Janine Malloy,0.7941710012250134
382,5531550228324592939.mp4,706,Stacey Branning,0.831040834938181
383,5531550228324592939.mp4,707,Stacey Branning,0.7079751761177185
384,5531550228324592939.mp4,709,Stacey Branning,0.7643462594976509
385,5531550228324592939.mp4,711,Stacey Branning,0.807106103934124
386,5531550228324592939.mp4,715,Stacey Branning,0.8112377811350455
387,5531550228324592939.mp4,716,Ryan Malloy,0.7098013379286553
388,5531550228324592939.mp4,743,Janine Malloy,0.8262909855610014
389,5531550228324592939.mp4,746,Stacey Branning,0.7974215611245141
390,5531550228324592939.mp4,760,Ryan Malloy,0.7180504118286275
391,5531550228324592939.mp4,763,Janine Malloy,0.7741177165592396
392,5531550228324592939.mp4,766,Janine Malloy,0.7857773618738395
393,5531550228324592939.mp4,769,Ryan Malloy,0.7909743912769461
394,5531550228324592939.mp4,770,Janine Malloy,0.8219496697175588
395,5531550228324592939.mp4,781,Ryan Malloy,0.7470273386490515
396,5531550228324592939.mp4,785,Ryan Malloy,0.7365571901841749
397,5531550228324592939.mp4,790,Ryan Malloy,0.761962969020319
398,5531550228324592939.mp4,791,Janine Malloy,0.7755655122901031
399,5531550228324592939.mp4,792,Stacey Branning,0.7687347155285448
400,5531550228324592939.mp4,794,Stacey Branning,0.737018900710021
401,5531550228324592939.mp4,795,Janine Malloy,0.7497635265069902
402,5531550228324592939.mp4,796,Stacey Branning,0.7349805070842818
403,5531550228324592939.mp4,797,Janine Malloy,0.7885066149420732
404,5531550228324592939.mp4,801,Janine Malloy,0.7490234938884601
405,5531550228324592939.mp4,802,Ryan Malloy,0.7450234599208748
406,5531550228324592939.mp4,803,Stacey Branning,0.7804622409579441
407,5531550228324592939.mp4,804,Janine Malloy,0.708470839450202
408,5531550228324592939.mp4,807,Stacey Branning,0.7335910065356649
409,5531550228324592939.mp4,812,Janine Malloy,0.841424717571979
410,5531550228324592939.mp4,813,Ryan Malloy,0.8549457336224352
411,5531550228324592939.mp4,815,Ryan Malloy,0.9057483038200943
412,5531550228324592939.mp4,821,Ryan Malloy,0.7404990400238507
413,5531550228324592939.mp4,853,Stacey Branning,0.8200416340232541
414,5531550228324592939.mp4,856,Stacey Branning,0.7193270104686773
415,5531550228324592939.mp4,858,Stacey Branning,0.720199187848541
